time;nb_octet;file;size;rtt
347.0;604600;data_2.tr;0;6
348.0;454160;data_2.tr;0;6
349.0;553960;data_2.tr;0;6
350.0;403600;data_2.tr;0;6
351.0;604320;data_2.tr;0;6
352.0;534440;data_2.tr;0;6
353.0;474000;data_2.tr;0;6
354.0;483800;data_2.tr;0;6
355.0;524280;data_2.tr;0;6
356.0;604320;data_2.tr;0;6
357.0;554480;data_2.tr;0;6
358.0;453880;data_2.tr;0;6
359.0;343000;data_2.tr;0;6
360.0;201360;data_2.tr;0;6
361.0;272240;data_2.tr;0;6
362.0;242000;data_2.tr;0;6
363.0;120960;data_2.tr;0;6
364.0;231640;data_2.tr;0;6
365.0;251960;data_2.tr;0;6
366.0;302120;data_2.tr;0;6
367.0;161680;data_2.tr;0;6
368.0;110960;data_2.tr;0;6
369.0;261720;data_2.tr;0;6
370.0;212040;data_2.tr;0;6
371.0;393080;data_2.tr;0;6
372.0;483600;data_2.tr;0;6
373.0;574040;data_2.tr;0;6
374.0;403440;data_2.tr;0;6
375.0;584480;data_2.tr;0;6
376.0;504400;data_2.tr;0;6
377.0;523960;data_2.tr;0;6
378.0;443880;data_2.tr;0;6
379.0;564240;data_2.tr;0;6
380.0;584320;data_2.tr;0;6
381.0;423960;data_2.tr;0;6
382.0;604280;data_2.tr;0;6
383.0;403840;data_2.tr;0;6
384.0;604240;data_2.tr;0;6
385.0;594520;data_2.tr;0;6
386.0;413840;data_2.tr;0;6
387.0;604200;data_2.tr;0;6
388.0;403800;data_2.tr;0;6
389.0;604560;data_2.tr;0;6
390.0;604520;data_2.tr;0;6
391.0;403640;data_2.tr;0;6
392.0;584200;data_2.tr;0;6
393.0;423800;data_2.tr;0;6
394.0;221840;data_2.tr;0;6
395.0;392880;data_2.tr;0;6
396.0;443440;data_2.tr;0;6
397.0;343160;data_2.tr;0;6
398.0;563840;data_2.tr;0;6
399.0;403800;data_2.tr;0;6
400.0;604560;data_2.tr;0;6
401.0;534040;data_2.tr;0;6
402.0;474120;data_2.tr;0;6
403.0;543920;data_2.tr;0;6
404.0;464120;data_2.tr;0;6
405.0;604280;data_2.tr;0;6
406.0;514280;data_2.tr;0;6
407.0;493840;data_2.tr;0;6
408.0;474000;data_2.tr;0;6
409.0;534240;data_2.tr;0;6
410.0;594240;data_2.tr;0;6
411.0;413880;data_2.tr;0;6
412.0;533880;data_2.tr;0;6
413.0;564640;data_2.tr;0;6
414.0;514120;data_2.tr;0;6
415.0;604440;data_2.tr;0;6
416.0;403640;data_2.tr;0;6
417.0;604320;data_2.tr;0;6
418.0;564560;data_2.tr;0;6
419.0;444120;data_2.tr;0;6
420.0;604440;data_2.tr;0;6
421.0;524080;data_2.tr;0;6
422.0;483880;data_2.tr;0;6
423.0;574320;data_2.tr;0;6
424.0;434120;data_2.tr;0;6
425.0;604440;data_2.tr;0;6
426.0;463800;data_2.tr;0;6
427.0;543960;data_2.tr;0;6
428.0;403760;data_2.tr;0;6
429.0;604120;data_2.tr;0;6
430.0;574600;data_2.tr;0;6
431.0;433880;data_2.tr;0;6
432.0;604360;data_2.tr;0;6
433.0;403680;data_2.tr;0;6
434.0;604320;data_2.tr;0;6
435.0;444040;data_2.tr;0;6
436.0;564200;data_2.tr;0;6
437.0;514080;data_2.tr;0;6
438.0;493840;data_2.tr;0;6
439.0;403600;data_2.tr;0;6
440.0;604440;data_2.tr;0;6
441.0;584400;data_2.tr;0;6
442.0;423960;data_2.tr;0;6
443.0;513760;data_2.tr;0;6
444.0;514440;data_2.tr;0;6
445.0;584120;data_2.tr;0;6
446.0;594560;data_2.tr;0;6
447.0;413560;data_2.tr;0;6
448.0;433800;data_2.tr;0;6
449.0;574440;data_2.tr;0;6
450.0;604480;data_2.tr;0;6
451.0;403720;data_2.tr;0;6
452.0;604120;data_2.tr;0;6
453.0;403880;data_2.tr;0;6
454.0;604400;data_2.tr;0;6
455.0;584360;data_2.tr;0;6
456.0;423800;data_2.tr;0;6
457.0;604400;data_2.tr;0;6
458.0;403720;data_2.tr;0;6
459.0;604520;data_2.tr;0;6
460.0;604560;data_2.tr;0;6
461.0;484200;data_2.tr;0;6
462.0;524040;data_2.tr;0;6
463.0;443800;data_2.tr;0;6
464.0;564320;data_2.tr;0;6
465.0;604560;data_2.tr;0;6
466.0;504160;data_2.tr;0;6
467.0;504000;data_2.tr;0;6
468.0;282520;data_2.tr;0;6
469.0;221600;data_2.tr;0;6
470.0;352560;data_2.tr;0;6
471.0;272360;data_2.tr;0;6
472.0;131000;data_2.tr;0;6
473.0;302520;data_2.tr;0;6
474.0;312560;data_2.tr;0;6
475.0;403040;data_2.tr;0;6
476.0;473440;data_2.tr;0;6
477.0;433840;data_2.tr;0;6
478.0;604480;data_2.tr;0;6
479.0;453880;data_2.tr;0;6
480.0;553920;data_2.tr;0;6
481.0;403720;data_2.tr;0;6
482.0;604560;data_2.tr;0;6
483.0;534120;data_2.tr;0;6
484.0;474080;data_2.tr;0;6
485.0;604280;data_2.tr;0;6
486.0;403880;data_2.tr;0;6
487.0;604320;data_2.tr;0;6
488.0;554320;data_2.tr;0;6
489.0;453920;data_2.tr;0;6
490.0;201680;data_2.tr;0;6
491.0;292040;data_2.tr;0;6
492.0;252320;data_2.tr;0;6
493.0;171240;data_2.tr;0;6
494.0;131200;data_2.tr;0;6
495.0;251880;data_2.tr;0;6
496.0;282080;data_2.tr;0;6
497.0;312200;data_2.tr;0;6
498.0;70920;data_2.tr;0;6
499.0;151360;data_2.tr;0;6
500.0;281960;data_2.tr;0;6
501.0;232120;data_2.tr;0;6
502.0;533800;data_2.tr;0;6
503.0;403240;data_2.tr;0;6
504.0;594320;data_2.tr;0;6
505.0;403680;data_2.tr;0;6
506.0;604480;data_2.tr;0;6
507.0;494200;data_2.tr;0;6
508.0;513920;data_2.tr;0;6
509.0;443880;data_2.tr;0;6
510.0;564440;data_2.tr;0;6
511.0;604280;data_2.tr;0;6
512.0;413960;data_2.tr;0;6
513.0;594200;data_2.tr;0;6
514.0;433880;data_2.tr;0;6
515.0;574320;data_2.tr;0;6
516.0;594320;data_2.tr;0;6
517.0;413920;data_2.tr;0;6
518.0;604200;data_2.tr;0;6
519.0;403840;data_2.tr;0;6
520.0;604440;data_2.tr;0;6
521.0;604520;data_2.tr;0;6
522.0;403760;data_2.tr;0;6
523.0;584080;data_2.tr;0;6
524.0;383680;data_2.tr;0;6
525.0;241560;data_2.tr;0;6
526.0;363040;data_2.tr;0;6
527.0;453440;data_2.tr;0;6
528.0;373280;data_2.tr;0;6
529.0;573960;data_2.tr;0;6
530.0;574560;data_2.tr;0;6
531.0;433920;data_2.tr;0;6
532.0;604280;data_2.tr;0;6
533.0;403760;data_2.tr;0;6
534.0;604320;data_2.tr;0;6
535.0;454040;data_2.tr;0;6
536.0;554160;data_2.tr;0;6
537.0;504040;data_2.tr;0;6
538.0;503960;data_2.tr;0;6
539.0;604600;data_2.tr;0;6
540.0;403760;data_2.tr;0;6
541.0;604080;data_2.tr;0;6
542.0;403880;data_2.tr;0;6
543.0;604360;data_2.tr;0;6
544.0;504160;data_2.tr;0;6
545.0;504160;data_2.tr;0;6
546.0;604360;data_2.tr;0;6
547.0;403720;data_2.tr;0;6
548.0;604360;data_2.tr;0;6
549.0;604640;data_2.tr;0;6
550.0;494320;data_2.tr;0;6
551.0;514080;data_2.tr;0;6
552.0;604400;data_2.tr;0;6
553.0;403560;data_2.tr;0;6
554.0;604440;data_2.tr;0;6
555.0;514400;data_2.tr;0;6
556.0;494000;data_2.tr;0;6
557.0;463800;data_2.tr;0;6
558.0;543920;data_2.tr;0;6
559.0;403720;data_2.tr;0;6
560.0;604400;data_2.tr;0;6
561.0;594480;data_2.tr;0;6
562.0;413840;data_2.tr;0;6
563.0;604360;data_2.tr;0;6
564.0;403640;data_2.tr;0;6
565.0;604360;data_2.tr;0;6
566.0;584560;data_2.tr;0;6
567.0;423800;data_2.tr;0;6
568.0;503880;data_2.tr;0;6
569.0;503880;data_2.tr;0;6
570.0;433840;data_2.tr;0;6
571.0;574400;data_2.tr;0;6
572.0;584200;data_2.tr;0;6
573.0;423920;data_2.tr;0;6
574.0;604160;data_2.tr;0;6
575.0;444160;data_2.tr;0;6
576.0;564160;data_2.tr;0;6
577.0;594440;data_2.tr;0;6
578.0;413600;data_2.tr;0;6
579.0;514080;data_2.tr;0;6
580.0;494280;data_2.tr;0;6
581.0;604280;data_2.tr;0;6
582.0;403800;data_2.tr;0;6
583.0;604080;data_2.tr;0;6
584.0;544480;data_2.tr;0;6
585.0;464040;data_2.tr;0;6
586.0;604360;data_2.tr;0;6
587.0;403680;data_2.tr;0;6
588.0;604320;data_2.tr;0;6
589.0;584560;data_2.tr;0;6
590.0;423960;data_2.tr;0;6
591.0;604440;data_2.tr;0;6
592.0;494040;data_2.tr;0;6
593.0;514080;data_2.tr;0;6
594.0;604400;data_2.tr;0;6
595.0;403920;data_2.tr;0;6
596.0;604520;data_2.tr;0;6
597.0;503920;data_2.tr;0;6
598.0;503880;data_2.tr;0;6
599.0;121440;data_2.tr;0;6
0.0;906760;data_0.tr;100;1
1.0;403520;data_0.tr;100;1
2.0;403360;data_0.tr;100;1
3.0;433360;data_0.tr;100;1
4.0;463440;data_0.tr;100;1
5.0;513640;data_0.tr;100;1
6.0;403400;data_0.tr;100;1
7.0;403400;data_0.tr;100;1
8.0;403360;data_0.tr;100;1
9.0;413480;data_0.tr;100;1
10.0;593960;data_0.tr;100;1
11.0;403280;data_0.tr;100;1
12.0;403480;data_0.tr;100;1
13.0;403480;data_0.tr;100;1
14.0;443520;data_0.tr;100;1
15.0;463440;data_0.tr;100;1
16.0;503680;data_0.tr;100;1
17.0;403600;data_0.tr;100;1
18.0;403320;data_0.tr;100;1
19.0;403320;data_0.tr;100;1
20.0;403280;data_0.tr;100;1
21.0;513640;data_0.tr;100;1
22.0;493640;data_0.tr;100;1
23.0;403280;data_0.tr;100;1
24.0;403320;data_0.tr;100;1
25.0;403400;data_0.tr;100;1
26.0;403480;data_0.tr;100;1
27.0;583960;data_0.tr;100;1
28.0;423480;data_0.tr;100;1
29.0;403520;data_0.tr;100;1
30.0;403480;data_0.tr;100;1
31.0;433320;data_0.tr;100;1
32.0;473480;data_0.tr;100;1
33.0;503800;data_0.tr;100;1
34.0;403360;data_0.tr;100;1
35.0;403320;data_0.tr;100;1
36.0;403360;data_0.tr;100;1
37.0;453560;data_0.tr;100;1
38.0;553840;data_0.tr;100;1
39.0;403400;data_0.tr;100;1
40.0;403400;data_0.tr;100;1
41.0;403360;data_0.tr;100;1
42.0;403360;data_0.tr;100;1
43.0;543800;data_0.tr;100;1
44.0;463520;data_0.tr;100;1
45.0;403360;data_0.tr;100;1
46.0;403400;data_0.tr;100;1
47.0;403560;data_0.tr;100;1
48.0;443360;data_0.tr;100;1
49.0;513640;data_0.tr;100;1
50.0;453680;data_0.tr;100;1
51.0;403280;data_0.tr;100;1
52.0;403480;data_0.tr;100;1
53.0;433480;data_0.tr;100;1
54.0;523680;data_0.tr;100;1
55.0;453520;data_0.tr;100;1
56.0;403480;data_0.tr;100;1
57.0;403520;data_0.tr;100;1
58.0;473560;data_0.tr;100;1
59.0;473480;data_0.tr;100;1
60.0;463520;data_0.tr;100;1
61.0;403480;data_0.tr;100;1
62.0;403400;data_0.tr;100;1
63.0;403360;data_0.tr;100;1
64.0;413320;data_0.tr;100;1
65.0;513640;data_0.tr;100;1
66.0;483600;data_0.tr;100;1
67.0;403400;data_0.tr;100;1
68.0;403320;data_0.tr;100;1
69.0;403440;data_0.tr;100;1
70.0;433480;data_0.tr;100;1
71.0;573880;data_0.tr;100;1
72.0;403520;data_0.tr;100;1
73.0;403440;data_0.tr;100;1
74.0;423520;data_0.tr;100;1
75.0;443360;data_0.tr;100;1
76.0;513640;data_0.tr;100;1
77.0;433640;data_0.tr;100;1
78.0;403400;data_0.tr;100;1
79.0;403320;data_0.tr;100;1
80.0;403280;data_0.tr;100;1
81.0;463520;data_0.tr;100;1
82.0;543800;data_0.tr;100;1
83.0;403320;data_0.tr;100;1
84.0;403360;data_0.tr;100;1
85.0;403360;data_0.tr;100;1
86.0;403400;data_0.tr;100;1
87.0;543880;data_0.tr;100;1
88.0;463520;data_0.tr;100;1
89.0;403480;data_0.tr;100;1
90.0;403640;data_0.tr;100;1
91.0;413240;data_0.tr;100;1
92.0;453400;data_0.tr;100;1
93.0;543760;data_0.tr;100;1
94.0;403480;data_0.tr;100;1
95.0;403360;data_0.tr;100;1
96.0;403400;data_0.tr;100;1
97.0;433480;data_0.tr;100;1
98.0;543760;data_0.tr;100;1
99.0;433440;data_0.tr;100;1
100.0;403520;data_0.tr;100;1
101.0;403400;data_0.tr;100;1
102.0;463600;data_0.tr;100;1
103.0;433320;data_0.tr;100;1
104.0;513640;data_0.tr;100;1
105.0;403440;data_0.tr;100;1
106.0;403360;data_0.tr;100;1
107.0;403360;data_0.tr;100;1
108.0;403440;data_0.tr;100;1
109.0;453400;data_0.tr;100;1
110.0;553920;data_0.tr;100;1
111.0;403360;data_0.tr;100;1
112.0;403280;data_0.tr;100;1
113.0;403520;data_0.tr;100;1
114.0;443480;data_0.tr;100;1
115.0;543760;data_0.tr;100;1
116.0;423640;data_0.tr;100;1
117.0;403480;data_0.tr;100;1
118.0;433480;data_0.tr;100;1
119.0;433320;data_0.tr;100;1
120.0;473480;data_0.tr;100;1
121.0;473600;data_0.tr;100;1
122.0;403400;data_0.tr;100;1
123.0;403320;data_0.tr;100;1
124.0;403360;data_0.tr;100;1
125.0;403320;data_0.tr;100;1
126.0;443440;data_0.tr;100;1
127.0;563920;data_0.tr;100;1
128.0;403320;data_0.tr;100;1
129.0;403440;data_0.tr;100;1
130.0;403360;data_0.tr;100;1
131.0;493760;data_0.tr;100;1
132.0;493560;data_0.tr;100;1
133.0;423600;data_0.tr;100;1
134.0;403520;data_0.tr;100;1
135.0;423440;data_0.tr;100;1
136.0;433320;data_0.tr;100;1
137.0;473480;data_0.tr;100;1
138.0;483680;data_0.tr;100;1
139.0;403360;data_0.tr;100;1
140.0;403360;data_0.tr;100;1
141.0;403360;data_0.tr;100;1
142.0;473640;data_0.tr;100;1
143.0;523680;data_0.tr;100;1
144.0;413520;data_0.tr;100;1
145.0;403400;data_0.tr;100;1
146.0;403360;data_0.tr;100;1
147.0;463600;data_0.tr;100;1
148.0;433320;data_0.tr;100;1
149.0;473480;data_0.tr;100;1
150.0;443560;data_0.tr;100;1
151.0;403360;data_0.tr;100;1
152.0;403440;data_0.tr;100;1
153.0;413440;data_0.tr;100;1
154.0;453400;data_0.tr;100;1
155.0;543880;data_0.tr;100;1
156.0;403320;data_0.tr;100;1
157.0;403240;data_0.tr;100;1
158.0;403520;data_0.tr;100;1
159.0;423480;data_0.tr;100;1
160.0;533720;data_0.tr;100;1
161.0;453640;data_0.tr;100;1
162.0;403520;data_0.tr;100;1
163.0;423520;data_0.tr;100;1
164.0;433320;data_0.tr;100;1
165.0;413240;data_0.tr;100;1
166.0;503600;data_0.tr;100;1
167.0;443600;data_0.tr;100;1
168.0;403280;data_0.tr;100;1
169.0;403320;data_0.tr;100;1
170.0;403320;data_0.tr;100;1
171.0;403320;data_0.tr;100;1
172.0;604120;data_0.tr;100;1
173.0;403400;data_0.tr;100;1
174.0;403400;data_0.tr;100;1
175.0;403520;data_0.tr;100;1
176.0;443440;data_0.tr;100;1
177.0;453400;data_0.tr;100;1
178.0;503600;data_0.tr;100;1
179.0;413640;data_0.tr;100;1
180.0;403360;data_0.tr;100;1
181.0;403400;data_0.tr;100;1
182.0;443400;data_0.tr;100;1
183.0;563840;data_0.tr;100;1
184.0;403360;data_0.tr;100;1
185.0;403400;data_0.tr;100;1
186.0;403480;data_0.tr;100;1
187.0;483680;data_0.tr;100;1
188.0;453400;data_0.tr;100;1
189.0;473520;data_0.tr;100;1
190.0;403440;data_0.tr;100;1
191.0;403360;data_0.tr;100;1
192.0;403400;data_0.tr;100;1
193.0;413400;data_0.tr;100;1
194.0;453400;data_0.tr;100;1
195.0;543800;data_0.tr;100;1
196.0;403440;data_0.tr;100;1
197.0;403320;data_0.tr;100;1
198.0;403440;data_0.tr;100;1
199.0;443520;data_0.tr;100;1
200.0;563880;data_0.tr;100;1
201.0;403480;data_0.tr;100;1
202.0;403440;data_0.tr;100;1
203.0;403440;data_0.tr;100;1
204.0;473480;data_0.tr;100;1
205.0;493560;data_0.tr;100;1
206.0;443640;data_0.tr;100;1
207.0;403400;data_0.tr;100;1
208.0;403400;data_0.tr;100;1
209.0;403320;data_0.tr;100;1
210.0;473480;data_0.tr;100;1
211.0;533720;data_0.tr;100;1
212.0;403360;data_0.tr;100;1
213.0;403280;data_0.tr;100;1
214.0;403440;data_0.tr;100;1
215.0;403400;data_0.tr;100;1
216.0;553920;data_0.tr;100;1
217.0;453520;data_0.tr;100;1
218.0;403560;data_0.tr;100;1
219.0;403480;data_0.tr;100;1
220.0;433360;data_0.tr;100;1
221.0;473480;data_0.tr;100;1
222.0;503720;data_0.tr;100;1
223.0;403480;data_0.tr;100;1
224.0;403240;data_0.tr;100;1
225.0;403480;data_0.tr;100;1
226.0;413320;data_0.tr;100;1
227.0;593960;data_0.tr;100;1
228.0;403360;data_0.tr;100;1
229.0;403400;data_0.tr;100;1
230.0;403360;data_0.tr;100;1
231.0;403360;data_0.tr;100;1
232.0;523800;data_0.tr;100;1
233.0;483520;data_0.tr;100;1
234.0;403320;data_0.tr;100;1
235.0;403360;data_0.tr;100;1
236.0;413760;data_0.tr;100;1
237.0;433320;data_0.tr;100;1
238.0;463440;data_0.tr;100;1
239.0;503720;data_0.tr;100;1
240.0;403520;data_0.tr;100;1
241.0;403280;data_0.tr;100;1
242.0;403440;data_0.tr;100;1
243.0;463480;data_0.tr;100;1
244.0;543800;data_0.tr;100;1
245.0;403400;data_0.tr;100;1
246.0;403480;data_0.tr;100;1
247.0;413520;data_0.tr;100;1
248.0;483520;data_0.tr;100;1
249.0;493560;data_0.tr;100;1
250.0;423520;data_0.tr;100;1
251.0;403360;data_0.tr;100;1
252.0;403440;data_0.tr;100;1
253.0;403360;data_0.tr;100;1
254.0;433320;data_0.tr;100;1
255.0;553800;data_0.tr;100;1
256.0;423440;data_0.tr;100;1
257.0;403360;data_0.tr;100;1
258.0;403400;data_0.tr;100;1
259.0;403440;data_0.tr;100;1
260.0;553840;data_0.tr;100;1
261.0;453520;data_0.tr;100;1
262.0;403480;data_0.tr;100;1
263.0;403480;data_0.tr;100;1
264.0;453520;data_0.tr;100;1
265.0;463440;data_0.tr;100;1
266.0;483520;data_0.tr;100;1
267.0;413720;data_0.tr;100;1
268.0;403360;data_0.tr;100;1
269.0;403320;data_0.tr;100;1
270.0;423320;data_0.tr;100;1
271.0;503600;data_0.tr;100;1
272.0;483600;data_0.tr;100;1
273.0;403320;data_0.tr;100;1
274.0;403360;data_0.tr;100;1
275.0;403360;data_0.tr;100;1
276.0;403440;data_0.tr;100;1
277.0;594000;data_0.tr;100;1
278.0;413440;data_0.tr;100;1
279.0;403480;data_0.tr;100;1
280.0;403520;data_0.tr;100;1
281.0;443360;data_0.tr;100;1
282.0;503600;data_0.tr;100;1
283.0;463560;data_0.tr;100;1
284.0;403440;data_0.tr;100;1
285.0;403400;data_0.tr;100;1
286.0;403360;data_0.tr;100;1
287.0;493640;data_0.tr;100;1
288.0;513680;data_0.tr;100;1
289.0;403480;data_0.tr;100;1
290.0;403400;data_0.tr;100;1
291.0;403360;data_0.tr;100;1
292.0;483640;data_0.tr;100;1
293.0;493560;data_0.tr;100;1
294.0;433440;data_0.tr;100;1
295.0;403360;data_0.tr;100;1
296.0;403520;data_0.tr;100;1
297.0;403400;data_0.tr;100;1
298.0;443360;data_0.tr;100;1
299.0;563840;data_0.tr;100;1
300.0;403480;data_0.tr;100;1
301.0;403320;data_0.tr;100;1
302.0;403440;data_0.tr;100;1
303.0;443520;data_0.tr;100;1
304.0;533720;data_0.tr;100;1
305.0;433520;data_0.tr;100;1
306.0;403440;data_0.tr;100;1
307.0;403480;data_0.tr;100;1
308.0;473560;data_0.tr;100;1
309.0;463440;data_0.tr;100;1
310.0;473640;data_0.tr;100;1
311.0;403520;data_0.tr;100;1
312.0;403320;data_0.tr;100;1
313.0;403400;data_0.tr;100;1
314.0;413240;data_0.tr;100;1
315.0;533720;data_0.tr;100;1
316.0;463600;data_0.tr;100;1
317.0;403320;data_0.tr;100;1
318.0;403320;data_0.tr;100;1
319.0;403440;data_0.tr;100;1
320.0;423440;data_0.tr;100;1
321.0;584000;data_0.tr;100;1
322.0;403440;data_0.tr;100;1
323.0;403480;data_0.tr;100;1
324.0;433520;data_0.tr;100;1
325.0;443360;data_0.tr;100;1
326.0;483520;data_0.tr;100;1
327.0;453680;data_0.tr;100;1
328.0;403360;data_0.tr;100;1
329.0;403400;data_0.tr;100;1
330.0;403320;data_0.tr;100;1
331.0;493600;data_0.tr;100;1
332.0;513680;data_0.tr;100;1
333.0;403400;data_0.tr;100;1
334.0;403360;data_0.tr;100;1
335.0;403360;data_0.tr;100;1
336.0;403360;data_0.tr;100;1
337.0;533800;data_0.tr;100;1
338.0;473520;data_0.tr;100;1
339.0;403400;data_0.tr;100;1
340.0;403640;data_0.tr;100;1
341.0;433440;data_0.tr;100;1
342.0;453400;data_0.tr;100;1
343.0;483520;data_0.tr;100;1
344.0;443720;data_0.tr;100;1
345.0;403320;data_0.tr;100;1
346.0;403440;data_0.tr;100;1
347.0;433400;data_0.tr;100;1
348.0;563840;data_0.tr;100;1
349.0;413400;data_0.tr;100;1
350.0;403560;data_0.tr;100;1
351.0;403400;data_0.tr;100;1
352.0;493640;data_0.tr;100;1
353.0;463440;data_0.tr;100;1
354.0;453480;data_0.tr;100;1
355.0;403440;data_0.tr;100;1
356.0;403360;data_0.tr;100;1
357.0;403400;data_0.tr;100;1
358.0;413360;data_0.tr;100;1
359.0;483520;data_0.tr;100;1
360.0;513720;data_0.tr;100;1
361.0;403440;data_0.tr;100;1
362.0;403400;data_0.tr;100;1
363.0;403400;data_0.tr;100;1
364.0;453480;data_0.tr;100;1
365.0;553880;data_0.tr;100;1
366.0;403440;data_0.tr;100;1
367.0;403480;data_0.tr;100;1
368.0;433520;data_0.tr;100;1
369.0;453400;data_0.tr;100;1
370.0;483520;data_0.tr;100;1
371.0;443640;data_0.tr;100;1
372.0;403440;data_0.tr;100;1
373.0;403280;data_0.tr;100;1
374.0;403400;data_0.tr;100;1
375.0;453400;data_0.tr;100;1
376.0;553800;data_0.tr;100;1
377.0;403320;data_0.tr;100;1
378.0;403320;data_0.tr;100;1
379.0;403400;data_0.tr;100;1
380.0;403440;data_0.tr;100;1
381.0;553920;data_0.tr;100;1
382.0;453520;data_0.tr;100;1
383.0;403400;data_0.tr;100;1
384.0;413720;data_0.tr;100;1
385.0;433320;data_0.tr;100;1
386.0;453400;data_0.tr;100;1
387.0;513680;data_0.tr;100;1
388.0;403560;data_0.tr;100;1
389.0;403320;data_0.tr;100;1
390.0;403360;data_0.tr;100;1
391.0;403320;data_0.tr;100;1
392.0;604000;data_0.tr;100;1
393.0;403400;data_0.tr;100;1
394.0;403400;data_0.tr;100;1
395.0;403360;data_0.tr;100;1
396.0;403360;data_0.tr;100;1
397.0;513720;data_0.tr;100;1
398.0;493600;data_0.tr;100;1
399.0;403360;data_0.tr;100;1
400.0;403360;data_0.tr;100;1
401.0;403640;data_0.tr;100;1
402.0;433320;data_0.tr;100;1
403.0;503600;data_0.tr;100;1
404.0;473720;data_0.tr;100;1
405.0;403320;data_0.tr;100;1
406.0;403360;data_0.tr;100;1
407.0;413520;data_0.tr;100;1
408.0;463440;data_0.tr;100;1
409.0;533800;data_0.tr;100;1
410.0;403440;data_0.tr;100;1
411.0;403520;data_0.tr;100;1
412.0;453560;data_0.tr;100;1
413.0;443360;data_0.tr;100;1
414.0;503600;data_0.tr;100;1
415.0;413440;data_0.tr;100;1
416.0;403440;data_0.tr;100;1
417.0;403360;data_0.tr;100;1
418.0;403400;data_0.tr;100;1
419.0;453400;data_0.tr;100;1
420.0;553840;data_0.tr;100;1
421.0;403360;data_0.tr;100;1
422.0;403400;data_0.tr;100;1
423.0;403360;data_0.tr;100;1
424.0;413480;data_0.tr;100;1
425.0;573880;data_0.tr;100;1
426.0;423520;data_0.tr;100;1
427.0;403440;data_0.tr;100;1
428.0;403480;data_0.tr;100;1
429.0;463480;data_0.tr;100;1
430.0;473480;data_0.tr;100;1
431.0;473600;data_0.tr;100;1
432.0;403560;data_0.tr;100;1
433.0;403400;data_0.tr;100;1
434.0;403320;data_0.tr;100;1
435.0;463440;data_0.tr;100;1
436.0;543760;data_0.tr;100;1
437.0;403280;data_0.tr;100;1
438.0;403360;data_0.tr;100;1
439.0;403400;data_0.tr;100;1
440.0;403360;data_0.tr;100;1
441.0;543960;data_0.tr;100;1
442.0;463560;data_0.tr;100;1
443.0;403360;data_0.tr;100;1
444.0;403640;data_0.tr;100;1
445.0;423360;data_0.tr;100;1
446.0;453400;data_0.tr;100;1
447.0;483520;data_0.tr;100;1
448.0;453720;data_0.tr;100;1
449.0;403400;data_0.tr;100;1
450.0;403280;data_0.tr;100;1
451.0;403400;data_0.tr;100;1
452.0;553800;data_0.tr;100;1
453.0;453480;data_0.tr;100;1
454.0;403480;data_0.tr;100;1
455.0;403440;data_0.tr;100;1
456.0;403360;data_0.tr;100;1
457.0;513680;data_0.tr;100;1
458.0;493560;data_0.tr;100;1
459.0;403440;data_0.tr;100;1
460.0;403360;data_0.tr;100;1
461.0;403360;data_0.tr;100;1
462.0;413480;data_0.tr;100;1
463.0;473480;data_0.tr;100;1
464.0;523720;data_0.tr;100;1
465.0;403480;data_0.tr;100;1
466.0;403280;data_0.tr;100;1
467.0;403520;data_0.tr;100;1
468.0;443440;data_0.tr;100;1
469.0;563840;data_0.tr;100;1
470.0;403480;data_0.tr;100;1
471.0;403480;data_0.tr;100;1
472.0;413480;data_0.tr;100;1
473.0;473480;data_0.tr;100;1
474.0;493560;data_0.tr;100;1
475.0;433600;data_0.tr;100;1
476.0;403440;data_0.tr;100;1
477.0;403400;data_0.tr;100;1
478.0;413320;data_0.tr;100;1
479.0;433320;data_0.tr;100;1
480.0;563840;data_0.tr;100;1
481.0;403400;data_0.tr;100;1
482.0;403320;data_0.tr;100;1
483.0;403320;data_0.tr;100;1
484.0;403400;data_0.tr;100;1
485.0;483680;data_0.tr;100;1
486.0;523800;data_0.tr;100;1
487.0;403440;data_0.tr;100;1
488.0;403520;data_0.tr;100;1
489.0;433440;data_0.tr;100;1
490.0;453400;data_0.tr;100;1
491.0;513640;data_0.tr;100;1
492.0;413600;data_0.tr;100;1
493.0;403400;data_0.tr;100;1
494.0;403280;data_0.tr;100;1
495.0;413400;data_0.tr;100;1
496.0;503600;data_0.tr;100;1
497.0;493680;data_0.tr;100;1
498.0;403360;data_0.tr;100;1
499.0;403360;data_0.tr;100;1
500.0;403360;data_0.tr;100;1
501.0;403360;data_0.tr;100;1
502.0;594000;data_0.tr;100;1
503.0;413360;data_0.tr;100;1
504.0;403400;data_0.tr;100;1
505.0;413720;data_0.tr;100;1
506.0;433320;data_0.tr;100;1
507.0;463440;data_0.tr;100;1
508.0;503760;data_0.tr;100;1
509.0;403440;data_0.tr;100;1
510.0;403280;data_0.tr;100;1
511.0;403480;data_0.tr;100;1
512.0;463480;data_0.tr;100;1
513.0;543760;data_0.tr;100;1
514.0;403440;data_0.tr;100;1
515.0;403480;data_0.tr;100;1
516.0;403440;data_0.tr;100;1
517.0;473520;data_0.tr;100;1
518.0;473480;data_0.tr;100;1
519.0;463600;data_0.tr;100;1
520.0;403400;data_0.tr;100;1
521.0;403360;data_0.tr;100;1
522.0;403400;data_0.tr;100;1
